"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18326287213235540,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🔥 Este celular não é para qualquer um… é para quem busca o máximo desempenho em um smartphone.

📱 Chegou o Xiaomi 15T:
✨ Design elegante com tela AMOLED de 6,83” e fluidez de 120 Hz
⚡ Chip Dimensity 8400-Ultra + 12 GB RAM = potência sem pausas
🔋 Bateria de 5.500 mAh + carregamento rápido de 67W
📸 Triple câmera Leica de 50 + 50 + 12 MP para fotos de outro nível

Quer saber mais sobre este lançamento?
👉 Comente 15T e receba o link exclusivo 🚀

#xiaomi15t #xiaomi #lançamentoxiaomi #novosmartphone #megapower #tecnologia #fotografiacomxiaomi #amantesdogaming #eletronicos #megaeletronicos",56,"10/02/2025 14:58",https://www.instagram.com/reel/DPUp_4UEftJ/,"Reel do Instagram",,Total,12294,9246,227,43,12,47,23
18069923786264619,17841401573017083,comprasparaguai,"Compras Paraguai","📺✨ Lançamento fresquinho direto do Paraguai!

Na Mega Eletrônicos, chegou a nova TV Audisat, com 1 ano de garantia e aquele precinho que só Ciudad del Este oferece.

🔥 Qualidade, tecnologia e economia em um só produto.
👉 Vem conferir de perto essa novidade que promete conquistar sua sala!

✅ O Compras Paraguai é um site comparador de preços das melhores lojas do Paraguai. Não vendemos nem enviamos qualquer produto para o Brasil.

✅ Para comprar com segurança recomendamos que você venha pessoalmente até as lojas de Ciudad del Este que indicamos em nossas plataformas.

#MegaEletrônicos #CiudadDelEste #ComprasNoParaguai #TVAudisat #Lançamento #Tecnologia #PreçosNoParaguai #Eletrônicos",37,"10/03/2025 09:15",https://www.instagram.com/reel/DPWnqGPkSms/,"Reel do Instagram",,Total,45036,,356,120,,20,0
18310403920219007,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","✨ Chegou o novo iPhone 17 Pro Max ✨
O celular que redefine potência, design e fotografia.
Tela Super Retina XDR de 6,9”, câmera Pro Fusion de 48 MP e o chip A19 Pro Max para desempenho sem limites.

📍 Já disponível na Mega Eletrônicos – Paraguai

#iphone17 #iphonese17promax #apple #megapromocao #megaeletronicos #ciudaddeleste #paraguai #turismoparaguai #comprasnoexterior #brasil #eletronicos",0,"10/03/2025 16:01",https://www.instagram.com/p/DPXWFSujcRZ/,"Carrossel do Instagram",,Total,58693,11064,183,25,6,129,9
18026115917739881,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","💥 O seu relógio fica sem bateria em um dia?
O novo Apple Watch Ultra 3 chegou para mudar isso: até 42 horas de duração, tela maior e mais brilhante, caixa de titânio e resistência à água de até 40 m.

🌍 Além disso, com a conectividade via satélite, você não precisa mais do iPhone para pedir ajuda ou enviar mensagens em uma emergência.

🔥 Não é um relógio comum. É o Apple Watch Ultra 3.
Você usaria no dia a dia ou nas suas aventuras? 💪⌚
Deixe sua opinião 👇

#AppleWatchUltra3 #AppleWatch #Tecnologia #Smartwatch #Apple #Aventura #Inovação #MegaEletronicos #FozDoIguaçu #comprasnoparaguai",51,"10/04/2025 05:08",https://www.instagram.com/reel/DPYwDB6kdlw/,"Reel do Instagram",,Total,9300,8146,124,32,2,41,12
18052791857300446,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","A Elizavecca é uma marca sul-coreana de cosméticos que oferece produtos de skin care e cabelos.

Ela viralizou muito por conta da qualidade além das embalagens super diferentes e criativas.

Você encontra Elizavecca no Paraguai por preços incríveis, na loja da Mega Eletrônicos!

Me conta se já ouviu falar dessa merca ou se já testou alguma vez!

#paraguai #comprasparaguai #skincare #cabelo #beleza #elizavecca",63,"10/04/2025 16:35",https://www.instagram.com/reel/DPZ9-mIji2m/,"Reel do Instagram",,Total,51041,,909,578,,56,0
17925506805134468,17841407601225083,dicadawinie,"Winie Anand","A @megaeletronicosoficialpy é a importadora da Marca Audisat!

Eles trazem produtos custo benefício, de qualidade e com preço justo!

Quem aí precisa desse combo ?
#comprasparaguai #forncedoresparaguai",68,"10/06/2025 03:17",https://www.instagram.com/reel/DPds6URjjZN/,"Reel do Instagram",,Total,46045,,746,549,,14,0
17858499639526193,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Nem todo celular é igual… e o Pixel 10 veio provar isso! 🚀

⚡ Processador Tensor G5: velocidade, multitarefa fluida e IA que aprende com você.
🌈 Tela OLED 6,3” 120Hz: cores vivas e fluidez total.
📸 Câmera tripla 48MP + 13MP + 10,8MP + frontal 10,5MP: fotos profissionais em qualquer hora do dia.
🔋 Bateria 4.970 mAh que dura o dia todo.
💧 Proteção IP68 contra água e poeira.
🔒 Android 16 com a segurança Google.

O novo Google Pixel 10 te coloca sempre um passo à frente. ✨

#googlepixel10 #google #smartphone #tecnologia #megaeletronicos #android16 #pixel #fotografia #inovação #paraguai #eletronicos #celular",49,"10/06/2025 14:01",https://www.instagram.com/reel/DPe2ye-AXj_/,"Reel do Instagram",,Total,14982,11439,136,28,6,22,12
18088942600857490,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","😎 3 motivos pra trocar seu fone por esse óculos da Xiaomi — e o último vai te surpreender!

1️⃣ Você não coloca nada no ouvido — conforto total e design super moderno.
2️⃣ Ouça suas músicas e ainda fique atento ao ambiente — zero isolamento, muito mais segurança.
3️⃣ Até 10 horas de bateria e controle por toque direto na haste — praticidade no dia a dia.

🎧 Esquece os fones tradicionais e vem garantir o seu Xiaomi Smart Glasses aqui na Mega Eletrônicos!

#xiaomi #xiaomismartglasses #oculosinteligente #oculosxiaomi #tecnologia #gadgets #smartlife #novidadesxiaomi #eletronicos #megaeletronicos #paraguai #fozdoiguaçu #comprasnoexterior",42,"10/07/2025 08:02",https://www.instagram.com/reel/DPgybhKDU1m/,"Reel do Instagram",,Total,10948,7933,167,71,5,26,9
17856437601477172,17841406652483983,guiadafronteira,"Manu do Guia da Fronteira em Foz do Iguaçu 🇧🇷🇦🇷🇵🇾","Fones da Black Shark: tecnologia, qualidade e design em um só produto a partir de U$10,50 😓🎧🎶

📍Onde encontrar? Na Mega Eletrônicos, localizada na Monseñor Rodriguez em Ciudad Del Este no Paraguay (do lado esquerdo).

⏰ Qual horário de atendimento? Segunda das 7h às 16h30 | terça à sexta das 6h30 às 16h30 | sábado das 6h às 15h | fechado aos domingos.

👋🏻 Se gostou já salva essa dica e marca aqui o @ que tá precisando de um fone novo!",43,"10/07/2025 13:32",https://www.instagram.com/reel/DPhYF20jv-b/,"Reel do Instagram",,Total,27107,,205,129,,15,0
18082028608785631,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚀 O futuro chegou — e atende pelo nome Xiaomi 17!
Potência absurda, bateria que parece infinita e uma câmera que enxerga além do normal.
Esse não é só um smartphone… é tecnologia de outro planeta. 👽📱

#Xiaomi17 #TecnologiaDoFuturo #MegaEletrônicos #Xiaomi #Celulares #TechLovers #Inovação #Snapdragon8Elite #smartphones",31,"10/08/2025 10:02",https://www.instagram.com/reel/DPjk-jeEfFn/,"Reel do Instagram",,Total,31519,21272,669,383,40,56,38
18081694193047695,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🔥 Não compre nenhum tablet antes de ver esses lançamentos!

📱 XPAD 20 Infinix – Tela gigante de 11”, Android 15 e desempenho rápido pra estudar, jogar ou trabalhar.

💪 Galaxy Tab Active5 5G – Resistente a água e poeira, com S Pen e bateria que dura o dia todo.

🎧 Redmi Pad SE 8.7 – Compacto, som Dolby Atmos e bateria de longa duração.

Qual deles seria o tablet perfeito pra você? 👇✨

#infinix #xp20 #galaxytabactive5 #redmipadse #xiaomi #samsung #tablets #lançamento #tecnologia #paraguai #megapromo #megaeletronicos #triplefronteira #fozdoiguaçu #comprasnoexterior",49,"10/09/2025 07:00",https://www.instagram.com/reel/DPlz_8VDrj1/,"Reel do Instagram",,Total,16909,13525,150,33,8,46,22
18330179011230058,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","iPhones no 🇧🇷 ou 🇵🇾?
Os mesmos iPhones, mas com uma diferença que surpreende 👀
Será que ainda vale comprar no Brasil?

📱 Confira essa comparação e tire suas próprias conclusões!

#iPhone #AppleBrasil #ComprasNoParaguai #TechNews #DiferençaDePreço #Importados #economiainteligente",44,"10/10/2025 15:55",https://www.instagram.com/reel/DPpW5u3EV4p/,"Reel do Instagram",,Total,23067,14846,343,251,61,41,56
18072556514270870,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,244,"10/11/2025 10:07",https://www.instagram.com/reel/DPrT8qVESuh/,"Reel do Instagram",,Total,13517,9419,200,19,12,14,20
18387843664132900,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Caixas de som baratas a partir de R$50!!

Eu vou te mostrar essas 3 opções de caixas de som da Audisat, que são portáteis e perfeitas para o dia a dia.

Me conta qual você gostou mais e se ficou impressionado com os preços assim como eu!!

#paraguai #comprasparaguai #caixadesom #eletronicos",69,"10/11/2025 15:11",https://www.instagram.com/reel/DPr2mUEDpOr/,"Reel do Instagram",,Total,19669,,246,72,,11,0
17884591230384249,17841407601225083,dicadawinie,"Winie Anand","Na @megaeletronicosoficialpy vocês vão encontrar os celulares mais resistentes do mundo que são da marca Blackvew!

Tem modelos a partir de 99$ e você pode ver mais modelos e especificações no site da @megaeletronicosoficialpy !

E aí quem precisa de um celular super resistente?

#comprasparaguai #forncedoresparaguai",63,"10/13/2025 03:15",https://www.instagram.com/reel/DPvuPHvDupD/,"Reel do Instagram",,Total,38783,,533,330,,22,0
18104166775539063,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O novo Moto X70 Air combina leveza, performance e IA em um só gesto.
.
#motox70air #AirWithAI #Motorola #LevezaInteligente #TecnologiaQueSente #DesignQueImpressiona",40,"10/13/2025 14:10",https://www.instagram.com/reel/DPw5W6fEZXT/,"Reel do Instagram",,Total,8429,6694,116,21,3,10,2
18086806852939863,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🎧 Esse é o fone que tá fazendo MUITA gente esquecer os concorrentes famosos…
🔊 Cancelamento de ruído real + drivers Hi-Res 40mm + até 55h de bateria!
🔥 E tem mais: pelo app da QCY você personaliza tudo; equalizador, modos pra música, filmes ou games, e até recebe novas funções!

👉 Teste o QCY H3 Pro e descubra porque nenhum outro fone vai parecer bom o suficiente.

#qcyh3pro #somdequalidade #tecnologia #gadgets #cancelamentoderuido #trend #foryou",35,"10/14/2025 07:00",https://www.instagram.com/reel/DPyowMJDCaT/,"Reel do Instagram",,Total,22312,16689,144,38,10,28,22
18069682373013743,17841411892401375,fozcidadelinda,"Foz do Iguaçu Cidade Linda","Celular bom e barato no Paraguai 🇵🇾 

Na Mega Eletrônicos você encontra a linha completa de smartphones da Realme, inclusive o Realme C3.

Um celular com bateria de alta duração, design slin ultraleve, resistência a água e 256GB de armazenamento.

Com valor na faixa de R$600 reais, é um celular de alta tecnologia e valor super acessível.

Se você busca uma boa opção de celular, esse é o ideal pra você.",74,"10/16/2025 09:42",https://www.instagram.com/reel/DP4Ij5jES7-/,"Reel do Instagram",,Total,28897,,437,327,,19,0
18088042672917534,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Quanto custam e onde comprar projetores no Paraguai?!

Se você quer ter um cinema em casa sem precisar comprar uma televisão super cara, os projetores são a melhor opção!

Eles simplesmente transmitem e imagem na superfície que você quiser, são super práticos e portáteis, além de terem preços mais baixos.

Hoje eu te apresento o Wanbo mini pro e o Wanbo dali 1, duas opções disponíveis aqui na Mega Eletrônicos no Paraguai! 

Me conta se já testou algum deles!

#paraguai #comprasparaguai #projetor #eletronico",50,"10/17/2025 16:21",https://www.instagram.com/reel/DP7bHS-jvhq/,"Reel do Instagram",,Total,23800,,289,182,,8,0
17885696754379258,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚨🧠 CIUDAD DEL ESTE EM ALERTA! 🚨
Um Mega Hacker foi visto na fronteira e o alvo dele é claro: a melhor loja da cidade — Mega Eletrônicos! 👀💻

Dizem que ele vai invadir o sistema pra baixar todos os preços na Hack Friday 😱⚡
Será que ele vai conserguir? 👇

————

🚨🧠 ¡CIUDAD DEL ESTE EN ALERTA! 🚨
Un Mega Hacker fue visto en la frontera y su objetivo está claro: ¡la mejor tienda de la ciudad — Mega Electrónicos! 👀💻

Dicen que planea invadir el sistema para bajar todos los precios en la Hack Friday 😱⚡

¿Lo logrará? 👇
.
#HackFriday #MegaElectronicos #CiudadDelEste #Promoções #HackerDaMega #OfertasExplosivas #paraguai",51,"10/19/2025 13:32",https://www.instagram.com/reel/DQARZ8AkW83/,"Reel do Instagram",,Total,113585,78026,436,198,28,49,23
17980582067929845,17841407601225083,dicadawinie,"Winie Anand","Qual robô da Xiaomi você vai comprar na @megaeletronicosoficialpy ?",46,"10/20/2025 03:06",https://www.instagram.com/reel/DQBu0_WDdmH/,"Reel do Instagram",,Total,41382,,643,734,,22,0
17925960051118934,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Quanto custam e onde comprar celulares da Realme no Paraguai?

Separei alguns modelos disponíveis na Mega Eletrônicos e conto tudo pra vocês!!

A Realme é uma marca chinesa de eletrônicos que trás muita qualidade, novidade além de ótimos preços nos seus produtos.

Que já testou só fala bem, e é por isso que tem sido tão procurada ultimamente.

Me conta se já testou os celulares da Realme e o que achou dos que eu mostrei no vídeo de hoje!!

#paraguai #comprasparaguai #realme #celular #eletronicos",75,"10/22/2025 15:58",https://www.instagram.com/reel/DQIQiW6jkyt/,"Reel do Instagram",,Total,26212,,398,189,,28,0
18075242843163669,17841406652483983,guiadafronteira,"Manu do Guia da Fronteira em Foz do Iguaçu 🇧🇷🇦🇷🇵🇾","Chegaram as novas caixinhas de som da Audisat na @megaeletronicosoficialpy — potentes, compactas e com som de qualidade para te acompanhar em qualquer lugar!

📍Onde encontrar? Na Mega Eletrônicos, localizada na rua Monseñor Rodriguez em Ciudad Del Este no Paraguay (do lado esquerdo).

⏰ Qual horário de atendimento? Segunda das 7h às 16h30 | terça à sexta das 6h30 às 16h30 | sábado das 6h às 15h | fechado aos domingos.

👋🏻 Se gostou já salva essa dica e marca aqui o @ que tá precisando de uma caixinha de som nova!",38,"10/23/2025 08:02",https://www.instagram.com/reel/DQJ_AO3jv67/,"Reel do Instagram",,Total,10638,,101,89,,12,0
18110395477583865,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Estou falando de Medicube e Beauty of Joseon 😍
Quais são os seus favoritos? 👀💋✨
Encontre esses e muitos outros produtos aqui na Mega Eletrônicos!
#medicube #beautyofjoseon #rotinadecuidadoscomapele #skincare",32,"10/25/2025 15:17",https://www.instagram.com/reel/DQP6hOdDh2y/,"Reel do Instagram",,Total,15444,12336,47,21,3,10,12
18072815861224312,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","⏳ ESTÁ CADA VEZ MAIS PERTO!

De 20 a 23 de novembro, os preços serão hackeados 😎
Descontos reais, produtos top e as melhores marcas… tudo em um só lugar! 🔥
E você? Já está se preparando pra quando tudo sair do controle? 🤯

📍 Ciudad del Este – Paraguai

⏳ ¡ESTÁ CADA VEZ MÁS CERCA!

Del 20 al 23 de noviembre, los precios serán hackeados 😎
Descuentos reales, productos top y las mejores marcas… ¡todo en un solo lugar! 🔥
¿Y vos? ¿Ya te estás preparando para cuando todo se salga de control? 🤯

#hackfriday #megaeletronicos #blackfriday #ofertas #descontos #promoções #comprasparaguai #ciudaddeleste",0,"10/26/2025 08:00",https://www.instagram.com/p/DQRtZvqiJRX/,"Imagem do Instagram",,Total,77383,12921,67,41,4,15,2
18056366417267798,17841407601225083,dicadawinie,"Winie Anand","A @megaeletronicosoficialpy é importadora oficial da marca Aiwa aqui no Paraguai!

A marca é super conhecida por ter produtos com excelentes preços e qualidade!

E ai, vale a pena comprar TV aqui no Paraguai?",31,"10/27/2025 02:55",https://www.instagram.com/reel/DQTu_p9Drhe/,"Reel do Instagram",,Total,102640,,1509,1036,,76,0
18082443506051823,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🔥 O novo Xiaomi 17 Pro Max — você está pronto pra conhecer? 🚀

💪 Desempenho extremo com o Snapdragon 8 Elite Gen 5, até 16 GB de RAM e 1 TB de armazenamento.
🔋 Bateria de 7.500 mAh com carregamento rápido de 100 W e 50 W sem fio.
📱 Tela AMOLED de 6,9” com 120 Hz adaptativos, fluidez total em cada toque.
📸 Triple câmera Leica de 50 MP para fotos com qualidade profissional.
🖥️ E sim, ele também tem uma tela traseira de 2,9” com 120 Hz para selfies e controles rápidos.

Elegância, potência e fotografia premium em um só smartphone 😍
💥 O gigante da Xiaomi chegou pra mudar tudo!

#xiaomi17promax #xiaomi #lançamento #smartphone #tecnologia #gadgets #megapower #inovação #fotografiamóvel #leica #megaeletronicos #paraguai #triplefronteira #techlover",43,"10/28/2025 12:11",https://www.instagram.com/reel/DQXTmu9DOtT/,"Reel do Instagram",,Total,51005,31294,1160,957,167,205,111
