"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18065166332616138,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os sistemas estão sendo invadidos ⚠️
Os preços, observados 👁️
E quando tudo sair do controle… só quem estiver pronto vai aproveitar⚡️

⏳ Algo grande está pasando…
Los sistemas están siendo hackeados ⚠️
Los precios, vigilados 👁️
Y cuando todo se salga de control… solo los que estén listos van a aprovechar 💥

📍 Ciudad del Este – Paraguai

#hackfriday #megaeletronicos #blackfriday #ofertas #descontos #promoções #comprasparaguai #ciudaddeleste",55,"10/28/2025 16:30",https://www.instagram.com/reel/DQXxTJ7DjFH/,"Reel do Instagram",,Total,69703,61132,256,75,14,38,13
17876007807428998,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Eitaaa 😍 @vinijr  e @virginia  já tão com o robô aspirador 😳
e tu aí, varrendo na vassoura ainda 🤣
#megaeletronicos #casaldomomento  #CasalDoAno",0,"10/29/2025 12:03",https://www.instagram.com/p/DQZ3m8Ek_KB/,"Imagem do Instagram",,Total,70838,16073,91,29,2,11,0
18427816165107191,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","iPhone 17 Pro Max vs Xiaomi 17 Pro Max, qual é o melhor em 2025?

A disputa tá acirrada! De um lado, o novo iPhone 17 Pro Max, símbolo de design, câmeras e integração de software.

Do outro, o Xiaomi 17 Pro Max, que chegou com tudo apostando em bateria gigante, câmeras Leica e até uma tela traseira que virou o seu grande destaque! 

O iPhone segue com seu acabamento refinado e desempenho estável, enquanto o Xiaomi aposta na inovação e entrega um pacote poderoso com o Snapdragon 8 Elite Gen 5 e carregamento de 100W.

No fim, a pergunta que não quer calar: Você prefere a Xiaomi ou Apple? 

Comenta aqui qual dos dois ganhou o seu voto!

#iphone17promax #xiaomi17promax #comparativo #tecnologia #smartphones #paraguai #xiaomi #apple",80,"10/30/2025 13:30",https://www.instagram.com/reel/DQcl9V7DpeH/,"Reel do Instagram",,Total,1603295,,52075,35805,,1593,0
18077212705930730,17841407601225083,dicadawinie,"Winie Anand","O celular mais desejado do momento, Xiaomi 17 Pro e 17 pro max!

A câmera dele me surpreendeu, sem contar o display que vem na parte de trás e você consegue ver como está a gravação ou foto!

Ele não chegou para venda ainda, sigam a @megaeletronicosoficialpy que vai receber para venda em primeira mão aqui no Paraguai!

#xiaomi17promax",59,"10/31/2025 03:02",https://www.instagram.com/reel/DQeC4xZjqh7/,"Reel do Instagram",,Total,181440,,5102,2104,,316,0
18117420940534187,17841411892401375,fozcidadelinda,"Foz do Iguaçu Cidade Linda","FONES DE OUVIDO NO PRECINHO ✨

Hoje te apresentamos três fones de ouvido custo benefício que você encontra aqui na Mega Eletrônicos.

Fones de alta qualidade e tecnologia com valores a partir de U$ 8 doláres, quer coisa melhor que isso?

Corre comprar o seu!",55,"10/31/2025 08:49",https://www.instagram.com/reel/DQeqxd2kRNr/,"Reel do Instagram",,Total,19016,,182,174,,6,0
18049454153344312,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","SISTEMA HACKEADOS! 🔓🎭

Os algoritmos da Mega foram reescritos… e os preços vão despenca! 😱 

📆 20 e 23 de Novembro

Eletrônicos, beleza, casa e muito mais com descontos absurdos.

Fique de olho aqui no perfil 👀

A qualquer momento, algo pode acontecer.

———-

SISTEMAS HACKEADOS! 🔓🎭

Los algoritmos de Mega fueron reescritos… ¡y los precios van a caer en picada! 😱

📆 Del 20 al 23 de noviembre

Electrónicos, belleza, hogar y mucho más con descuentos absurdos.

Mantente atento al perfil 👀

En cualquier momento, algo puede suceder.

#blackfriday #paraguai
#MegaEletrônicos #comprasparaguai #eletronicos",41,"11/01/2025 14:02",https://www.instagram.com/reel/DQhzZ1UEQx1/,"Reel do Instagram",,Total,97348,67077,201,66,19,31,7
18046525052679015,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Celular de R$422 no Paraguai!!

Além de barato ele entrega muito, vou te mostrar.

O Infinix Smart 10 tem desempenho ótimo, bateria que dura e preço de cair o queixo!

Você encontra ele na Mega Eletrônicos que fica em Ciudad del Este no Paraguai!

#paraguai #comprasparaguai #celular #eletrônicos",55,"11/02/2025 16:15",https://www.instagram.com/reel/DQktFzbjo61/,"Reel do Instagram",,Total,35319,,422,176,,14,0
18313737940216629,17841401573017083,comprasparaguai,"Compras Paraguai","📱✨ Na Mega Eletrônicos, o custo x benefício é de outro nível! 💥

Encontramos 3 celulares Itel que entregam desempenho, estilo e preço justo — do jeito que a gente gosta! 😎🔥

E claro, com aquele atendimento da Mega Eletrônicos que você já conhece e confia. 💙

✅ O Compras Paraguai é um site comparador de preços das melhores lojas do Paraguai. Não vendemos nem enviamos qualquer produto para o Brasil.

✅ Para comprar com segurança recomendamos que você venha pessoalmente até as lojas de Ciudad del Este que indicamos em nossas plataformas.

#MegaEletronicos #ItelParaguai #CelularesItel #CustoBenefício #TecnologiaParaguai #CiudadDelEste #PromoçõesMega #EletrônicosParaguai",89,"11/03/2025 08:15",https://www.instagram.com/reel/DQZkT1ukX0p/,"Reel do Instagram",,Total,28869,,192,61,,18,0
18081228872114391,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🎮 Celular gamer por menos de R$700! 😱🔥

O Infinix HOT 60i entrega desempenho e estilo sem pesar no bolso:
🔹 Helio G81 Octa Core
🔹 Tela 6.7” 120Hz Full HD+
🔹 256GB + 8GB RAM (+8GB virtual)
🔹 Bateria 5160mAh / 45W
🔹 Câmera 50MP

Potência pra jogar o dia todo sem travar! 🕹️💪
Disponível na Mega Eletrônicos 🇵🇾

👉 Comente INFINIX pra saber mais!

#megaeletronicos #infinixhot60i #celulargamer #paraguai #fozdoiguaçu #tecnologia #ofertas",36,"11/05/2025 14:37",https://www.instagram.com/reel/DQsRj8HkWml/,"Reel do Instagram",,Total,15984,11195,156,55,24,32,27
18086042728777222,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","💥 Por apenas R$ 325,00! 😱
Isso mesmo — trezentos e vinte e cinco reais!

📱 ITEL A90 de 64GB — tá MUITO barato… vale levar até dois! 🔥
E ainda tem versões com 128GB e 256GB pra quem quer mais espaço 👀

Conta também com selo da Anatel e Garantia de 2 anos! 

🛒 Mega Eletrônicos, a loja que ama bons preços ❤️

#megaeletronicos #itelA90 #celularbarato #smartphone #paraguai #fozdoiguaçu #ciudaddeleste",48,"11/06/2025 13:01",https://www.instagram.com/reel/DQurXTyjy3d/,"Reel do Instagram",,Total,59120,41843,770,273,369,101,113
18077845118517199,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚨 Hack Friday 2025 na Mega Eletrônicos!
💥 Produtos incríveis com até 70% OFF
🎁 Sorteios, ofertas relâmpago e prêmios imperdíveis
🗓 De 20 a 23 de novembro, venha aproveitar a revolução de preços!

✨ Mega Eletrônicos – a loja que ama os bons preços!

#HackFriday2025 #MegaEletrônicos #Descontos #OfertasRelâmpago #bonspreços",46,"11/07/2025 13:20",https://www.instagram.com/reel/DQxSSMGEWIS/,"Reel do Instagram",,Total,35404,32406,255,65,19,24,17
17952505154906103,17841401573017083,comprasparaguai,"Compras Paraguai","⌚⚡ Tecnologia e estilo direto do Paraguai! 🇵🇾💥
Na Mega Eletrônicos de Ciudad del Este encontramos os relógios QCY, cheios de inovação, design moderno e recursos que vão te surpreender! 😍🔋
Se liga nessas novidades e vem conferir de perto! 💫

✅ O Compras Paraguai é um site comparador de preços das melhores lojas do Paraguai. Não vendemos nem enviamos qualquer produto para o Brasil.

✅ Para comprar com segurança recomendamos que você venha pessoalmente até as lojas de Ciudad del Este que indicamos em nossas plataformas.

#ComprasNoParaguai #CiudadDelEste #MegaEletronicos #QCY #RelogiosInteligentes #Tecnologia #Ofertas",84,"11/10/2025 08:15",https://www.instagram.com/reel/DQ4d2P_EfDJ/,"Reel do Instagram",,Total,20798,,193,72,,16,0
18082541348081831,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","⚠️ OS PREÇOS FORAM INVADIDOS! 💻🔥
Agora não tem como controlar! O hacker da Mega fez história — e tudo está caindo e a poucos dias de ser revelado! 💸

Descontos insanos por tempo limitado.
📆 20 a 23 de novembro
📍 Ciudad del Este

Se prepara e corre antes que apaguem o sistema! 

____

⚠️ ¡LOS PRECIOS FUERON INVADIDOS! 💻🔥
¡Ahora no hay cómo controlarlo! El hacker de Mega hizo historia — ¡todo está cayendo y a pocos días de ser revelado! 💸

Descuentos insanos por tiempo limitado.
📆 Del 20 al 23 de noviembre
📍 Ciudad del Este

¡Prepárate y corre antes de que apaguen el sistema! ⚠️

#HackFriday #MegaEletronicos #ofertas #blackfriday",37,"11/10/2025 14:22",https://www.instagram.com/reel/DQ5HlJfEb5t/,"Reel do Instagram",,Total,179857,93097,240,70,19,21,10
17929327635138948,17841407601225083,dicadawinie,"Winie Anand","Na @megaeletronicosoficialpy vocês encontram todos os produtos da Xiaomi com excelentes preços!",46,"11/11/2025 04:09",https://www.instagram.com/reel/DQ6mbOWjlsj/,"Reel do Instagram",,Total,46438,,825,649,,16,0
17858590440545772,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Um monstro do som, feito para quem não abaixa o volume 🎶
Comente a palavra Audisat e te enviamos todas as informações 🔥

🛒 Mega Eletrônicos, onde o som manda 🎧

#megaeletronicos #audisatx300 #boombox #paraguai #caixadesom #musica #bass #potencia #gadgets #tecnologia #speaker #ofertas #ciudaddeleste #viral #soundpower",39,"11/11/2025 15:02",https://www.instagram.com/reel/DQ7xNVDAjJR/,"Reel do Instagram",,Total,253223,121452,698,78,577,181,39
18061927133412980,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Caixa de som potente e estilosa? A Aiwa AWH51BT entrega tudo isso! 

São 1300W de potência, conexão Bluetooth, USB e auxiliar, e um design com LEDs incríveis pra deixar qualquer ambiente com clima de festa. 

Ela tem som nítido, grave potente e bateria que não te deixa na mão.

Perfeita pra churrasco, festa ou até aquele som no quarto! 

 Disponível na Mega Eletrônicos, no Paraguai 

 Marca um amigo que ia amar essa caixa!

#Aiwa #eletronicos #CaixaDeSom #comprasparaguai #Paraguai #neymar",52,"11/12/2025 14:00",https://www.instagram.com/reel/DQ-OxocjlzQ/,"Reel do Instagram",,Total,23600,,222,85,,10,0
17858637192549672,17841406652483983,guiadafronteira,"Manu do Guia da Fronteira em Foz do Iguaçu 🇧🇷🇦🇷🇵🇾","Celulares Infinix com preço super acessível no Paraguai 🇵🇾 na @megaeletronicosoficialpy tem modelo por menos de R$400 reais 😱😱😱

📍Onde encontrar? Na Mega Eletrônicos, rua Monseñor Rodriguez em Ciudad Del Este no Paraguay (do lado esquerdo).

⏰ Qual horário de atendimento? Segunda das 7h às 16h30 | terça à sexta das 6h30 às 16h30 | sábado das 6h às 15h | fechado aos domingos.

👋🏻 Se gostou já salva essa dica e marca aqui o @ quer comprar um celular novo!",41,"11/13/2025 13:03",https://www.instagram.com/reel/DRAsUdgjj87/,"Reel do Instagram",,Total,29536,,291,163,,21,0
18080204789163737,17841423501220229,blackfridaycde,"Black Friday Oficial CDE","@megaelectronicosparaguay Patrocinador oficial da Black Friday Ciudad del Este 2025! 🔥

📍Avenida Monseñor Rodriguez, esquina com Ita Ybate, perto da aduana paraguaia",0,"11/14/2025 03:33",https://www.instagram.com/p/DRCQ1ekju-2/,"Imagem do Instagram",,Total,73069,,46,10,,1,0
18079872110155830,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","⏳ Começou a contagem regressiva para o maior evento do ano!

🔥 Hack Friday Mega — os dias em que os preços são totalmente hackeados!

💥 Descontos de até 80%
📱 Celulares, ❄️ ar-condicionados e até produtos por 0,99 USD!
Imagina como vai estar isso? 😳🔥

L
📆 20 a 23 de novembro
📍 Mega Eletrônicos — Ciudad del Este

Vem pra Mega, A loja que ama os bons preços! 💻🔥

#HackFridayMega #MegaEletronicos #BlackFriday2025 #PreçosHackeados #Descontos #CiudadDelEste #Paraguai #OfertasEspeciais #Promoções #TurismoDeCompras",47,"11/15/2025 15:50",https://www.instagram.com/reel/DRGJxD_EQzO/,"Reel do Instagram",,Total,143451,157857,296,66,26,9,16
17921938407051249,17841407601225083,dicadawinie,"Winie Anand","Venha para a @megaeletronicosoficialpy e aproveite as ofertas relâmpago dessa Hack Friday!

Como participar da promoção relâmpago da Mega Eletrônicos ⚡️:

⚡Horario das promoções relâmpago: Promoções relâmpago ao longo do dia, sem horário fixo.

📍Onde comprar: Os produtos da promoção relâmpago somente serão vendidos na loja, de forma presencial. 

🎥 Onde Acompanhar: Cada promoção relâmpago será anunciada via LIVE nas redes sociais da Mega Eletrônicos, com 10 minutos de antecedência; ativem as notificações e venha correndo para loja aproveitar.

⚠️ Regras Importantes: Estoque diário limitado | Limite de 1 unidade por cliente.",38,"11/17/2025 05:44",https://www.instagram.com/reel/DRKN69tDliA/,"Reel do Instagram",,Total,629228,,10960,14549,,191,0
18086099728971868,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🔥 Os preços foram oficialmente HACKEADOS! 🔥

A Hack Friday chegou com as ofertas mais insanas do ano — e esses produtos do carrossel são só uma prévia do que te espera! 👀💥

📌 Fone Audisat X1 Pro por U$ 1,99
📌 Xiaomi Redmi A5 (Global) por U$ 59,90
📌 TV Xiaomi 43” Google TV (2025) por U$ 149,90
📌 Air Fryer Xiaomi 4.5L por U$ 49,90
📌 Aspirador Xiaomi Robot Vacuum S20+ por U$ 219,90

Descontos que você nunca viu no Paraguai de até 80%.

⏳ Promoção válida de 20 a 23 de novembro
📍 A 350 metros da Ponte da Amizade
✨ Mega Eletrônicos — a loja que ama os bons preços

Corre antes que o hacker desconecte e pare com tudo! ⚠️🔥
.
#blackfriday #ofertas #hackfriday #comprasparaguai #promoções #tecnologia",0,"11/17/2025 13:56",https://www.instagram.com/p/DRLGfXgD9Ou/,"Carrossel do Instagram",,Total,115239,32021,420,521,42,8,49
18071999195035419,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os melhores preços do Paraguai estão te esperando! 🔥

💥 Ofertas incríveis em eletrônicos e cosméticos — só aqui, a 350 metros da Ponte da Amizade.

✔️ Produtos 100% originais
✔️ Preços imperdíveis
✔️ Estoques limitados

Corre garantir o seu antes que acabe! 🚀",37,"11/17/2025 15:43",https://www.instagram.com/reel/DRLSoCuAJU7/,"Reel do Instagram",,Total,91995,54296,922,229,88,14,30
18407459143189909,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚨 ATENÇÃO: HACK FRIDAY COMEÇA EM 2 DIAS! 🚨
Os preços JÁ ESTÃO sendo hackeados, e isso é só um preview do caos de ofertas que vamos liberar!

Faltam apenas 48 horas para a Hack Friday da Mega Eletrônicos, mas os preços já sentiram o impacto e começaram a cair!

Prepare-se para descontos de até 80%! Se a prévia já é insana, imagine o nível de loucura que está por vir! 🤯

⏳ Válida de 20 a 23 de novembro. 📍 Estamos a apenas 350 metros da Ponte da Amizade.

⚠️ PREPARE-SE antes que o sistema de segurança se reative e corte todos os preços baixos!
#HackFriday #BlackFriday #OfertasHackeadas #ComprarnoParaguai #MegaEletronicos #Tecnologia #Promoções #Descontos #Fronteira #CiudadDelEste",0,"11/18/2025 05:48",https://www.instagram.com/p/DRMzYUqjP9p/,"Carrossel do Instagram",,Total,93346,38856,192,209,20,1,20
18058119305645222,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","📢 HORÁRIOS OFICIAIS DO HACK FRIDAY NA MEGA! 🔥
Se prepara, porque de 20 a 23 de novembro os preços estarão totalmente HACKeados! 💥

🗓 Quinta-feira (20/11)
⏰ 06:30am – 16:30pm

🗓 Sexta-feira (21/11)
⏰ 06:30am – 16:30pm

🗓 Sábado (22/11)
⏰ 06:00am – 16:30pm

🗓 Domingo (23/11)
⏰ 08:00am – 14:00pm

⚠️ Chegue cedo e aproveite as ofertas mais insanas do ano!

Mega Eletrônicos — a loja que ama os bons preços ❤️💸",0,"11/18/2025 08:18",https://www.instagram.com/p/DRNEkyPkTNH/,"Imagem do Instagram",,Total,134071,13944,106,122,20,7,23
18067630625603359,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os primeiros sinais de HACK FRIDAY já apareceram… e o caos começou! ⚡💻

Os valores estão instáveis, os preços estão caindo sozinhos e as ofertas estão vazando antes da hora.
Se isso já está acontecendo AGORA… imagina no dia 20? 😳🔥

Prepare-se:
🔻 Produtos premium com quedas absurdas
🔻 Descontos que não deveriam ter sido liberados
🔻 O evento mais insano do ano chegando

⏳ De 20 a 23 de novembro
📍 Estamos a 350 metros da Ponte da Amizade

⚠️ Fique alerta antes que o sistema tente bloquear os preços baixos!

#HackFriday #MegaEletronicos #OfertasHackeadas #Tecnologia #Descontos #ComprarNoParaguai #BlackFriday2025 #CiudadDelEste",0,"11/18/2025 11:30",https://www.instagram.com/p/DRNafxWEXX-/,"Carrossel do Instagram",,Total,80659,20575,290,388,32,5,51
18091697747497764,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Mood dos hackers

Faltam 2 dias 👀
.
#hackfriday #blackfriday #ofertas #ofertasimperdíveis #comprasparaguai #tecnologia",16,"11/18/2025 13:51",https://www.instagram.com/reel/DRNqjfhkdWz/,"Reel do Instagram",,Total,19072,11962,176,7,1,3,3
18164547190372080,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚨📱 Atenção, Apple lovers!
Os novos iPhone 17 estão a caminho da Mega Eletrônicos! 😍

✨ Novas cores, tela ultra fluida, chip A19 poderoso e câmeras de tirar o fôlego.
🔥 Desde o super fino iPhone 17 Air até os incríveis 17 Pro e Pro Max com telefoto de 48MP e zoom X8.

⏳ Em breve eles desembarcam na Mega e você vai poder garantir o seu antes de todo mundo!

💬 E aí, quanto você acha que vai custar cada modelo? Conta aqui nos comentários 👇

#iPhone17 #MegaEletrônicos #NovidadesApple #apple",40,"09/19/2025 13:39",https://www.instagram.com/reel/DOzCsy4D-RC/,"Reel do Instagram",,Total,151133,99231,468,15,9,22,20
18312310642174216,17841401325286595,omatheusgui,"Matheus Guilherme 🦉","Você aceitaria um presente misterioso desses? comenta aqui abaixo 👀😱🎁

#omatheusgui #presentemisterioso",99,"09/19/2025 15:02",https://www.instagram.com/reel/DOzMJZEiTiD/,"Reel do Instagram",,Total,566152,,17217,1210,,363,0
